,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Sales_Boxcox,VisSqrt
5889,FDU57,8.27,Regular,Snack Foods,148.6708,OUT013,1987,High,Tier 3,Supermarket Type1,2106.5912,46.95466535229685,0.299131511212042
5890,FDA56,11.94125,Low Fat,Fruits and Vegetables,123.5414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4508.1318,63.83869478396046,0.09339347942977604
5891,FDZ15,13.1,Low Fat,Dairy,117.7782,OUT017,2007,Medium,Tier 2,Supermarket Type1,1191.782,37.18780836283643,0.14487511173421058
5892,FDY51,12.5,Low Fat,Meat,221.7798,OUT049,1999,Medium,Tier 1,Supermarket Type1,3085.3172,54.804965067722215,0.28506309652426076
5893,DRF03,19.1,Low Fat,Dairy,42.5138,OUT046,1997,Small,Tier 1,Supermarket Type1,649.8208,28.89525190775714,0.21285706706614183
5894,NCV06,11.3,Low Fat,Household,194.0478,OUT017,2007,Small,Tier 2,Supermarket Type1,3293.7126,56.26930174323721,0.25895657937190936
5895,NCQ53,11.94125,low fat,Health and Hygiene,235.259,OUT027,1985,Medium,Tier 3,Supermarket Type3,5672.616,69.99016354207961,0.13716331871167306
5896,NCO29,11.94125,Low Fat,Health and Hygiene,164.1526,OUT027,1985,Medium,Tier 3,Supermarket Type3,2960.1468,53.89600738313844,0.17916469797368006
5897,FDT26,18.85,Regular,Dairy,121.044,OUT018,2009,Medium,Tier 3,Supermarket Type2,1557.972,41.51564323753648,0.261209341333728
5898,FDI21,5.59,Regular,Snack Foods,65.0168,OUT035,2004,Small,Tier 2,Supermarket Type1,447.4176,24.676446005915107,0.23789097292667497
5899,NCI55,18.6,Low Fat,Household,119.8414,OUT013,1987,High,Tier 3,Supermarket Type1,365.5242,22.632262952755664,0.11244125132708191
5900,FDZ04,9.31,Low Fat,Frozen Foods,63.751,OUT010,1998,High,Tier 3,Grocery Store,126.502,14.16467702513099,0.25204968954553386
5901,FDL27,6.17,Low Fat,Meat,65.9826,OUT046,1997,Small,Tier 1,Supermarket Type1,1162.4868,36.80802571571096,0.10310649349095333
5902,FDS45,5.175,Regular,Snack Foods,107.6622,OUT035,2004,Small,Tier 2,Supermarket Type1,2858.2794,53.138677074832806,0.17172762445221212
5903,NCG43,11.94125,Low Fat,Household,93.0462,OUT019,1985,Small,Tier 1,Grocery Store,185.0924,16.812539172569082,0.36053250616275917
5904,FDU28,19.2,Regular,Frozen Foods,187.5214,OUT018,2009,Medium,Tier 3,Supermarket Type2,1695.7926,42.9805279518561,0.30708456978493726
5905,FDO20,12.85,Regular,Fruits and Vegetables,252.3382,OUT013,1987,High,Tier 3,Supermarket Type1,6056.1168,71.84354418913027,0.38987331403931713
5906,NCG55,16.25,Low Fat,Household,116.0176,OUT013,1987,High,Tier 3,Supermarket Type1,1488.7288,40.749473879561556,0.19777155255496176
5907,NCM42,6.13,Low Fat,Household,110.4912,OUT017,2007,High,Tier 2,Supermarket Type1,1310.2944,38.66828068212192,0.16876519190875824
5908,NCG07,12.3,Low Fat,Household,189.653,OUT018,2009,Medium,Tier 3,Supermarket Type2,569.259,27.329103402559365,0.22959947735132152
5909,NCQ29,11.94125,Low Fat,Health and Hygiene,258.8278,OUT019,1985,Small,Tier 1,Grocery Store,1041.3112,35.17125092998552,0.4271925935687556
5910,NCV05,10.1,Low Fat,Health and Hygiene,153.3656,OUT010,1998,Small,Tier 3,Grocery Store,463.3968,25.047788031732967,0.22486185314543683
5911,NCO02,11.15,Low Fat,Others,66.2142,OUT018,2009,Medium,Tier 3,Supermarket Type2,131.8284,14.433207523312738,0.2714167091392864
5912,FDH19,19.35,Low Fat,Meat,172.0738,OUT018,2009,Medium,Tier 3,Supermarket Type2,3301.7022,56.32429349185995,0.1822724883244863
5913,DRG13,17.25,Low Fat,Soft Drinks,165.6526,OUT017,2007,Medium,Tier 2,Supermarket Type1,1808.9786,44.12972180110808,0.19338172612736707
5914,FDI57,19.85,Low Fat,Seafood,196.3768,OUT035,2004,Small,Tier 2,Supermarket Type1,4138.6128,61.68462784887378,0.23241219632368693
5915,FDX51,9.5,Regular,Meat,194.7452,OUT045,2002,Small,Tier 2,Supermarket Type1,1370.2164,39.38559746470321,0.14867232425707214
5916,FDW33,9.395,Low Fat,Snack Foods,104.528,OUT049,1999,Medium,Tier 1,Supermarket Type1,852.224,32.364283147960464,0.3150788694914338
5917,DRE12,4.59,Low Fat,Soft Drinks,113.286,OUT013,1987,High,Tier 3,Supermarket Type1,1471.418,40.554524175619825,0.26593543577342227
5918,FDY31,5.98,Low Fat,Fruits and Vegetables,148.2418,OUT035,2004,Small,Tier 2,Supermarket Type1,2354.2688,49.123623500340216,0.20869742212111772
5919,FDR31,6.46,Regular,Fruits and Vegetables,144.4102,OUT049,1999,Medium,Tier 1,Supermarket Type1,4374.306,63.07156423341927,0.221899346551539
5920,FDS55,7.02,Low Fat,Fruits and Vegetables,146.8734,OUT035,2004,Small,Tier 2,Supermarket Type1,3563.3616,58.08188481227266,0.2848663370775845
5921,DRL60,8.52,Low Fat,Soft Drinks,151.5682,OUT035,2004,Small,Tier 2,Supermarket Type1,3506.7686,57.7086446369825,0.1644817436678004
5922,FDW55,12.6,Regular,Fruits and Vegetables,250.3092,OUT010,1998,Small,Tier 3,Grocery Store,249.0092,19.163137198296546,0.1917631377507158
5923,FDT11,5.94,Regular,Breads,186.4556,OUT010,1998,Small,Tier 3,Grocery Store,563.2668,27.20730693889062,0.22172803386130496
5924,FDO50,16.25,Low Fat,Canned,91.3804,OUT046,1997,Small,Tier 1,Supermarket Type1,1653.8472,42.542698598480264,0.2795867289411284
5925,FDD28,10.695,Low Fat,Frozen Foods,56.7904,OUT049,1999,Medium,Tier 1,Supermarket Type1,1113.2176,36.155803238262614,0.2310405375686267
5926,FDN28,5.88,Regular,Frozen Foods,103.099,OUT017,2007,Medium,Tier 2,Supermarket Type1,1341.587,39.045337258737774,0.17441042973400414
5927,FDS35,9.3,LF,Breads,65.7826,OUT018,2009,Medium,Tier 3,Supermarket Type2,968.739,34.134243243870095,0.334175982081298
5928,FDB38,19.5,Regular,Canned,158.292,OUT035,2004,Small,Tier 2,Supermarket Type1,3994.8,60.814372672532,0.16535274113240458
5929,FDT07,5.82,Regular,Fruits and Vegetables,256.433,OUT018,2009,Medium,Tier 3,Supermarket Type2,3844.995,59.88713118613671,0.27862886426212197
5930,FDC53,8.68,Low Fat,Frozen Foods,96.5384,OUT046,1997,Small,Tier 1,Supermarket Type1,1182.4608,37.067597002472866,0.0939983723263334
5931,NCT41,15.7,Low Fat,Health and Hygiene,153.2024,OUT046,1997,Small,Tier 1,Supermarket Type1,3795.06,59.57312601266644,0.23662267642810567
5932,FDR40,11.94125,Regular,Frozen Foods,78.5618,OUT027,1985,Medium,Tier 3,Supermarket Type3,2255.7304,48.278337885921815,0.08941744796179323
5933,FDH32,12.8,Low Fat,Fruits and Vegetables,97.241,OUT018,2009,Medium,Tier 3,Supermarket Type2,1448.115,40.28985290730071,0.2763509978270388
5934,FDN60,15.1,Low Fat,Baking Goods,158.6604,OUT045,2002,Medium,Tier 2,Supermarket Type1,2535.3664,50.62212827021434,0.3087896776124487
5935,FDR33,7.31,Low Fat,Snack Foods,108.157,OUT035,2004,Small,Tier 2,Supermarket Type1,1098.57,35.958488254586044,0.1636577862492341
5936,FDB59,11.94125,Low Fat,Snack Foods,197.2084,OUT027,1985,Medium,Tier 3,Supermarket Type3,4166.5764,61.85167617574424,0.12330819113100314
5937,FDS07,12.35,Low Fat,Fruits and Vegetables,113.9518,OUT046,1997,Small,Tier 1,Supermarket Type1,910.8144,33.27173010823523,0.31584463427451165
5938,FDH05,14.35,Regular,Frozen Foods,231.2984,OUT035,2004,Small,Tier 2,Supermarket Type1,6024.1584,71.691900409417,0.301490384589625
5939,FDR04,7.075,Low Fat,Frozen Foods,98.1068,OUT049,1999,Medium,Tier 1,Supermarket Type1,1458.102,40.4036016079466,0.15033981841149072
5940,DRJ47,18.25,Low Fat,Hard Drinks,174.708,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.512,49.70467652189701,0.21035756226007182
5941,FDW50,13.1,Low Fat,Dairy,165.1158,OUT018,2009,Medium,Tier 3,Supermarket Type2,1504.0422,40.92077134568328,0.2754739933278639
5942,NCJ17,7.68,Low Fat,Health and Hygiene,85.2224,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336,38.2774450530755,0.39137953574503614
5943,DRL60,8.52,Low Fat,Soft Drinks,151.9682,OUT045,2002,Medium,Tier 2,Supermarket Type1,1677.1502,42.78676851493051,0.16466401549822596
5944,FDS32,17.75,Regular,Fruits and Vegetables,140.2838,OUT010,1998,Medium,Tier 3,Grocery Store,280.9676,20.19965435482525,0.22278817742420715
5945,FDK10,5.785,Regular,Snack Foods,180.366,OUT017,2007,Medium,Tier 2,Supermarket Type1,1258.362,38.03011506676801,0.20146251760563302
5946,NCS30,5.945,LF,Household,127.8652,OUT035,2004,Small,Tier 2,Supermarket Type1,2195.8084,47.75316731806085,0.3049731398008684
5947,FDY15,18.25,Regular,Dairy,154.663,OUT017,2007,Small,Tier 2,Supermarket Type1,2659.871,51.61454080195028,0.4144807836317626
5948,FDC53,8.68,Low Fat,Frozen Foods,99.9384,OUT013,1987,High,Tier 3,Supermarket Type1,689.7688,29.627718430480122,0.09395925180630164
5949,FDK45,11.65,LF,Seafood,113.386,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.278,51.16706433508519,0.18400594283881158
5950,FDH26,19.25,reg,Canned,141.1496,OUT018,2009,Medium,Tier 3,Supermarket Type2,282.2992,20.241230474096568,0.18665767865266084
5951,NCW06,16.2,Low Fat,Household,192.3162,OUT010,1998,Medium,Tier 3,Grocery Store,769.6648,31.017988692678777,0.2902749903109119
5952,FDV37,13.0,Regular,Canned,195.8426,OUT013,1987,High,Tier 3,Supermarket Type1,4152.5946,61.76823843066424,0.28886740210691825
5953,FDB52,17.75,low fat,Dairy,256.9672,OUT045,2002,High,Tier 2,Supermarket Type1,1534.0032,41.25284404805257,0.1746348332950789
5954,FDF41,12.15,Low Fat,Frozen Foods,245.246,OUT046,1997,Small,Tier 1,Supermarket Type1,3202.498,55.635583670218665,0.3621875370578066
5955,FDA39,6.32,Low Fat,Meat,38.5822,OUT049,1999,Medium,Tier 1,Supermarket Type1,353.5398,22.310209787262664,0.11286150362280312
5956,FDE56,17.25,Regular,Fruits and Vegetables,63.4194,OUT035,2004,Small,Tier 2,Supermarket Type1,1547.985,41.40644767935636,0.3989552907281717
5957,FDC56,7.72,Low Fat,Fruits and Vegetables,121.744,OUT018,2009,Medium,Tier 3,Supermarket Type2,2277.036,48.46299668397941,0.3493075206748346
5958,FDT26,18.85,Regular,Dairy,120.644,OUT045,2002,Medium,Tier 2,Supermarket Type1,3475.476,57.50067363684849,0.26094313173563316
5959,FDR21,19.7,Low Fat,Snack Foods,175.137,OUT017,2007,Medium,Tier 2,Supermarket Type1,2822.992,52.87247122908519,0.25944955771787315
5960,FDC14,14.5,Regular,Canned,40.5454,OUT046,1997,Small,Tier 1,Supermarket Type1,1216.4166,37.50275384411098,0.20309867552497726
5961,FDI32,17.7,Low Fat,Fruits and Vegetables,116.6834,OUT035,2004,Small,Tier 2,Supermarket Type1,3570.6854,58.12991955765385,0.41754098601215184
5962,FDI02,15.7,Regular,Canned,113.7202,OUT035,2004,Small,Tier 2,Supermarket Type1,3263.0858,56.05773717610369,0.33844265393120887
5963,FDE22,9.695,Low Fat,Snack Foods,159.792,OUT018,2009,Medium,Tier 3,Supermarket Type2,2716.464,52.056203497714655,0.17231737289083768
5964,FDW26,11.8,Regular,Dairy,224.1772,OUT046,1997,Small,Tier 1,Supermarket Type1,3558.0352,58.046912329331754,0.3271959443513932
5965,FDA36,11.94125,Low Fat,Baking Goods,183.6924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772,27.043666454876526,0.0996047539026125
5966,NCS06,11.94125,Low Fat,Household,260.991,OUT027,1985,Medium,Tier 3,Supermarket Type3,7100.757,76.55194655418246,0.17771621479201047
5967,NCX05,15.2,Low Fat,Health and Hygiene,116.8492,OUT035,2004,Small,Tier 2,Supermarket Type1,2664.5316,51.651129980323034,0.31151844086666847
5968,FDU19,8.77,reg,Fruits and Vegetables,170.8422,OUT035,2004,Small,Tier 2,Supermarket Type1,1724.422,43.275554680058725,0.21624669477242883
5969,FDA49,19.7,Low Fat,Canned,88.5198,OUT035,2004,Small,Tier 2,Supermarket Type1,1308.297,38.64402621308835,0.2547734052054884
5970,NCZ42,10.5,LF,Household,235.5248,OUT049,1999,Medium,Tier 1,Supermarket Type1,4740.496,65.13810053105267,0.10632722605240862
5971,FDR01,5.405,Regular,Canned,200.5742,OUT013,1987,High,Tier 3,Supermarket Type1,2388.8904,49.41544391815896,0.23146632800474456
5972,FDQ15,20.35,Regular,Meat,81.0276,OUT013,1987,High,Tier 3,Supermarket Type1,1868.2348,44.71378311100646,0.38851991969524546
5973,FDQ14,11.94125,low fat,Dairy,149.605,OUT019,1985,Small,Tier 1,Grocery Store,449.415,24.723304834576016,0.32890966845016884
5974,FDS56,5.785,Regular,Fruits and Vegetables,262.0252,OUT035,2004,Small,Tier 2,Supermarket Type1,4459.5284,63.561724461744674,0.19684901828558862
5975,DRJ24,11.8,Low Fat,Soft Drinks,185.3924,OUT018,2009,Medium,Tier 3,Supermarket Type2,370.1848,22.75575187643426,0.33732903669859193
5976,FDG52,11.94125,Low Fat,Frozen Foods,47.1402,OUT027,1985,Medium,Tier 3,Supermarket Type3,1516.0266,41.05408399189472,0.2555641289383156
5977,DRM49,6.11,Regular,Soft Drinks,45.6086,OUT017,2007,Medium,Tier 2,Supermarket Type1,1025.9978,34.95622213819734,0.3909136963576488
5978,NCP02,7.105,Low Fat,Household,58.2562,OUT013,1987,High,Tier 3,Supermarket Type1,592.562,27.79540908512721,0.21159270545082598
5979,FDW13,8.5,Low Fat,Canned,50.3324,OUT045,2002,High,Tier 2,Supermarket Type1,675.1212,29.3622520244689,0.3131824244749376
5980,FDV12,16.7,Regular,Baking Goods,100.0384,OUT017,2007,High,Tier 2,Supermarket Type1,1970.768,45.69808728298575,0.24742475623914434
5981,FDH14,17.1,Regular,Canned,138.6838,OUT017,2007,High,Tier 2,Supermarket Type1,2950.1598,53.82247452519424,0.21696387256868366
5982,FDQ20,8.325,Low Fat,Fruits and Vegetables,39.5138,OUT017,2007,High,Tier 2,Supermarket Type1,568.5932,27.31560949220487,0.17307025741010498
5983,NCM26,11.94125,Low Fat,Others,153.934,OUT019,1985,Small,Tier 1,Grocery Store,153.134,15.445338877103234,0.2012976750983478
5984,FDJ22,11.94125,Low Fat,Snack Foods,190.3504,OUT027,1985,Medium,Tier 3,Supermarket Type3,1917.504,45.19079630106652,0.2292477000975146
5985,FDD29,12.15,Low Fat,Frozen Foods,252.7698,OUT017,2007,Medium,Tier 2,Supermarket Type1,5834.4054,70.78116912346842,0.13606855625014913
5986,FDA13,15.85,Low Fat,Canned,37.2506,OUT045,2002,Medium,Tier 2,Supermarket Type1,493.3578,25.72338813962504,0.28056061733607585
5987,FDV47,17.1,Low Fat,Breads,83.5566,OUT035,2004,Small,Tier 2,Supermarket Type1,1860.2452,44.63570381540595,0.2328031335699758
5988,FDS57,15.5,Low Fat,Snack Foods,144.847,OUT046,1997,Small,Tier 1,Supermarket Type1,2433.499,49.78763657619732,0.32162442071459685
5989,DRG36,14.15,LF,Soft Drinks,172.3106,OUT035,2004,Small,Tier 2,Supermarket Type1,3251.1014,55.974618899618406,0.30880444621151426
5990,FDK38,11.94125,low fat,Canned,149.1734,OUT027,1985,Medium,Tier 3,Supermarket Type3,4454.202,63.531258964806035,0.2302864672532887
5991,DRJ49,6.865,Low Fat,Soft Drinks,127.6652,OUT035,2004,Small,Tier 2,Supermarket Type1,2841.6344,53.013361464895034,0.11828187096930788
5992,FDR37,16.5,Regular,Breakfast,183.1292,OUT035,2004,Small,Tier 2,Supermarket Type1,6385.022,73.37640824147323,0.2573655454795766
5993,NCS53,14.5,Low Fat,Health and Hygiene,159.4604,OUT035,2004,Small,Tier 2,Supermarket Type1,2376.906,49.314725094992184,0.29960175400020606
5994,FDR22,19.35,Regular,Snack Foods,110.2544,OUT018,2009,Medium,Tier 3,Supermarket Type2,1677.816,42.793711224182275,0.13652186638044472
5995,NCP42,8.51,Low Fat,Household,192.1478,OUT018,2009,Medium,Tier 3,Supermarket Type2,1937.478,45.382033282459616,0.12718625711923437
5996,FDK38,6.65,Low Fat,Canned,147.0734,OUT010,1998,Medium,Tier 3,Grocery Store,296.9468,20.690819489638667,0.2986576535098339
5997,NCC43,7.39,Low Fat,Household,252.6066,OUT046,1997,Small,Tier 1,Supermarket Type1,2259.0594,48.307261271606706,0.3046028479840594
5998,FDH57,10.895,Low Fat,Fruits and Vegetables,130.3284,OUT049,1999,Medium,Tier 1,Supermarket Type1,2504.7396,50.37343658358043,0.18921707111146183
5999,FDQ25,8.63,Regular,Canned,170.5422,OUT035,2004,Small,Tier 2,Supermarket Type1,2069.3064,46.61480571926769,0.16814084869537205
6000,FDA11,7.75,Low Fat,Baking Goods,92.5436,OUT046,1997,Small,Tier 1,Supermarket Type1,1701.7848,43.042529574942826,0.20793946715330403
6001,FDG31,12.15,Low Fat,Meat,62.8826,OUT049,1999,Medium,Tier 1,Supermarket Type1,710.4086,29.995968664642874,0.19482122317653178
6002,FDW28,18.25,Low Fat,Frozen Foods,194.3452,OUT018,2009,Medium,Tier 3,Supermarket Type2,4502.1396,63.804647258676425,0.29864039077124177
6003,FDV14,19.85,Low Fat,Dairy,88.5856,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848,29.866061240893483,0.21110816895610648
6004,FDB60,9.3,Low Fat,Baking Goods,195.8136,OUT018,2009,Medium,Tier 3,Supermarket Type2,2138.5496,47.24304302996377,0.16922847278162148
6005,FDU43,11.94125,Regular,Fruits and Vegetables,237.3564,OUT027,1985,Medium,Tier 3,Supermarket Type3,2145.2076,47.302787747443624,0.24033788923097416
6006,DRH11,5.98,LF,Hard Drinks,55.6614,OUT045,2002,Medium,Tier 2,Supermarket Type1,331.5684,21.70188668098416,0.2751566808202192
6007,FDC48,11.94125,Low Fat,Baking Goods,82.1592,OUT019,1985,Small,Tier 1,Grocery Store,412.796,23.842924850158692,0.16663606152330893
6008,DRK39,7.02,Low Fat,Dairy,82.925,OUT046,1997,Small,Tier 1,Supermarket Type1,1165.15,36.84279277416128,0.22330561793201711
6009,FDB20,7.72,Low Fat,Fruits and Vegetables,76.7986,OUT049,1999,Medium,Tier 1,Supermarket Type1,1324.2762,38.837429125351996,0.22816985559008446
6010,FDE51,5.925,Regular,Dairy,45.6086,OUT013,1987,High,Tier 3,Supermarket Type1,356.8688,22.40033348144732,0.31046264348549246
6011,FDX36,9.695,Regular,Baking Goods,224.8404,OUT013,1987,High,Tier 3,Supermarket Type1,3600.6464,58.325797340349936,0.35801744231252197
6012,NCT29,12.6,Low Fat,Health and Hygiene,122.3414,OUT046,1997,Small,Tier 1,Supermarket Type1,243.6828,18.982568336192138,0.2532009577391049
6013,FDU45,15.6,Regular,Snack Foods,112.1518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1821.6288,44.25538518577487,0.18857715662295899
6014,FDF56,16.7,Regular,Fruits and Vegetables,180.9976,OUT049,1999,Medium,Tier 1,Supermarket Type1,4165.2448,61.84373714466004,0.3459016579896662
6015,FDB45,20.85,LF,Fruits and Vegetables,104.6306,OUT018,2009,Medium,Tier 3,Supermarket Type2,1149.8366,36.64221011181867,0.14634439176135175
6016,NCT42,11.94125,Low Fat,Household,151.0392,OUT027,1985,Medium,Tier 3,Supermarket Type3,3281.0624,56.1820635575244,0.15737471842707138
6017,FDP52,18.7,reg,Frozen Foods,230.201,OUT046,1997,Small,Tier 1,Supermarket Type1,5742.525,70.33363513081954,0.2658791624027727
6018,FDU48,18.85,Low Fat,Baking Goods,133.3284,OUT017,2007,Medium,Tier 2,Supermarket Type1,263.6568,19.64777663146212,0.23594826127776403
6019,FDS43,11.65,Low Fat,Fruits and Vegetables,186.924,OUT035,2004,Small,Tier 2,Supermarket Type1,2237.088,48.11588013041606,0.20126407528418974
6020,NCM41,16.5,Low Fat,Health and Hygiene,93.112,OUT013,1987,High,Tier 3,Supermarket Type1,932.12,33.59279237815121,0.18874935496578524
6021,FDP37,15.6,Low Fat,Breakfast,128.1994,OUT018,2009,Medium,Tier 3,Supermarket Type2,2184.4898,47.65298286980146,0.37906319394000787
6022,FDJ44,12.3,Regular,Fruits and Vegetables,173.2396,OUT045,2002,Medium,Tier 2,Supermarket Type1,3139.9128,55.19432690378128,0.3264090776923951
6023,FDY38,11.94125,Regular,Dairy,231.83,OUT019,1985,Small,Tier 1,Grocery Store,466.06,25.108909451489776,0.4567959566370963
6024,FDC20,10.65,Low Fat,Fruits and Vegetables,56.6272,OUT017,2007,Small,Tier 2,Supermarket Type1,447.4176,24.676446005915107,0.15526447114520436
6025,FDF02,16.2,Low Fat,Canned,102.499,OUT017,2007,Small,Tier 2,Supermarket Type1,2063.98,46.56594796592459,0.32258092318052534
6026,FDX38,10.5,Regular,Dairy,48.2376,OUT018,2009,Medium,Tier 3,Supermarket Type2,527.3136,26.45924896504373,0.22000770895584545
6027,FDN50,11.94125,Regular,Canned,92.812,OUT027,1985,Medium,Tier 3,Supermarket Type3,2609.936,51.22001696359634,0.1624543104999064
6028,FDA07,7.55,Regular,Fruits and Vegetables,123.4072,OUT045,2002,Medium,Tier 2,Supermarket Type1,2082.6224,46.73661292599097,0.1760891280005668
6029,FDT49,11.94125,Low Fat,Canned,104.728,OUT027,1985,Medium,Tier 3,Supermarket Type3,2450.144,49.9254396124562,0.38816542736312826
6030,FDA09,13.35,Regular,Snack Foods,179.466,OUT049,1999,Medium,Tier 1,Supermarket Type1,3775.086,59.4468130922373,0.3867798185014311
6031,FDV43,16.0,Low Fat,Fruits and Vegetables,44.5086,OUT017,2007,Medium,Tier 2,Supermarket Type1,713.7376,30.054745436839177,0.2780114296211578
6032,FDK58,11.94125,Regular,Snack Foods,103.0016,OUT019,1985,Small,Tier 1,Grocery Store,202.4032,17.492944156238735,0.28063971386815517
6033,FDL22,16.85,Low Fat,Snack Foods,90.7488,OUT013,1987,High,Tier 3,Supermarket Type1,2263.72,48.347710038181205,0.19068269716993203
6034,FDP56,8.185,Low Fat,Fruits and Vegetables,49.9692,OUT017,2007,High,Tier 2,Supermarket Type1,837.5764,32.131467697898266,0.21621070972548978
6035,NCT17,10.8,Low Fat,Health and Hygiene,189.7214,OUT046,1997,Small,Tier 1,Supermarket Type1,5841.0634,70.81343030172951,0.20461145617975549
6036,FDR12,12.6,Regular,Baking Goods,172.5764,OUT017,2007,Small,Tier 2,Supermarket Type1,1030.6584,35.02187326437147,0.17808179581304767
6037,FDD39,16.7,Low Fat,Dairy,216.885,OUT018,2009,Medium,Tier 3,Supermarket Type2,6275.165,72.86993405799937,0.2654066314167753
6038,FDG04,13.1,Low Fat,Frozen Foods,185.0898,OUT018,2009,Medium,Tier 3,Supermarket Type2,1870.898,44.73976392944387,0.07802184950384092
