,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
8320,11.94125,Low Fat,3.2365062311456723,Snack Foods,99.5042,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.541619331270687
8321,13.35,Low Fat,2.3930683372185992,Snack Foods,150.3708,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.381064875417547
8322,21.1,Low Fat,4.546685074822584,Household,235.3958,OUT046,1997,Small,Tier 1,Supermarket Type1,8.093077599239912
8324,7.97,Low Fat,3.836027152158225,Seafood,105.9596,OUT045,2002,Small,Tier 2,Supermarket Type1,7.625269360557612
8325,14.15,Low Fat,3.32599009968524,Soft Drinks,41.0138,OUT035,2004,Small,Tier 2,Supermarket Type1,6.648546889498539
8326,9.8,Low Fat,2.40278516887688,Others,193.6478,OUT046,1997,Small,Tier 1,Supermarket Type1,8.039146035570061
8328,19.85,Low Fat,2.914231146813813,Seafood,196.0768,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.615798010658052
8329,11.94125,Low Fat,3.1791267176857896,Household,253.6014,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.799365573360916
8330,8.21,Low Fat,3.103575936338037,Dairy,87.3198,OUT013,1987,High,Tier 3,Supermarket Type1,6.414341518415252
8331,20.25,Regular,3.9736269034540483,Fruits and Vegetables,220.6772,OUT046,1997,Small,Tier 1,Supermarket Type1,7.706960132129534
8332,15.0,Low Fat,3.01024929749532,Soft Drinks,65.7168,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.354806814962843
8333,15.6,Low Fat,2.147155634010633,Frozen Foods,75.567,OUT013,1987,High,Tier 3,Supermarket Type1,7.429208627880353
8334,13.15,Low Fat,3.8776856387336274,Breads,86.3566,OUT013,1987,High,Tier 3,Supermarket Type1,7.002370490078915
8335,10.6,Regular,3.4081145703453575,Breakfast,48.9008,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.563024716060378
8336,11.1,Regular,2.407846024721627,Fruits and Vegetables,164.0526,OUT010,1998,Medium,Tier 3,Grocery Store,5.102622382786764
8337,11.94125,Low Fat,2.1477168963578364,Household,195.2478,OUT019,1985,Small,Tier 1,Grocery Store,5.26655731333028
8338,15.25,Low Fat,2.7938564209491625,Household,132.0968,OUT046,1997,Small,Tier 1,Supermarket Type1,8.27254608705146
8339,19.25,Regular,3.60487229527203,Meat,194.811,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.678104675296978
8340,7.39,LF,2.1163711712905062,Others,145.147,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.574789986930675
8341,10.3,Regular,4.49280312360653,Snack Foods,86.654,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.792973006789574
8342,17.5,Low Fat,4.289324726180994,Frozen Foods,259.2304,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.952134658580431
8344,10.3,Low Fat,2.5417447831585087,Baking Goods,178.437,OUT035,2004,Small,Tier 2,Supermarket Type1,7.945552594384791
8345,11.94125,Regular,1.3227686902420128,Frozen Foods,215.6218,OUT019,1985,Small,Tier 1,Grocery Store,6.463287457956913
8346,7.85,Low Fat,1.808485620652852,Hard Drinks,143.3444,OUT017,2007,Small,Tier 2,Supermarket Type1,7.375624381746247
8347,10.0,Low Fat,2.6984076453297057,Snack Foods,234.359,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.03030119309574
8348,7.22,Regular,3.2617514892255173,Baking Goods,61.851,OUT046,1997,Small,Tier 1,Supermarket Type1,6.712060295220865
8349,11.94125,Low Fat,4.0951635775235875,Meat,139.518,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.984864014599679
8350,10.0,Low Fat,3.8433700383688265,Household,248.375,OUT035,2004,Small,Tier 2,Supermarket Type1,8.887455902115672
8351,11.94125,LF,2.2735959189792765,Household,171.2448,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.43424835664268
8352,5.175,Low Fat,3.490713485590249,Health and Hygiene,33.2874,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.453897717607074
8353,11.94125,Low Fat,3.472988765334048,Health and Hygiene,210.5244,OUT019,1985,Small,Tier 1,Grocery Store,7.301195577994277
8354,11.6,Regular,2.562647056790822,Frozen Foods,172.4106,OUT013,1987,High,Tier 3,Supermarket Type1,7.339534708390227
8355,18.0,Low Fat,3.2447443998814247,Snack Foods,148.6418,OUT013,1987,High,Tier 3,Supermarket Type1,7.93583572684298
8356,11.94125,Low Fat,2.141054418159087,Snack Foods,222.7088,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.300716964018157
8357,16.75,Regular,4.798989914122485,Canned,101.9674,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.331722168653433
8358,11.94125,Low Fat,4.156375573791142,Meat,122.2756,OUT019,1985,Small,Tier 1,Grocery Store,4.797240733235583
8359,13.65,Low Fat,3.2232768451664393,Frozen Foods,32.8558,OUT046,1997,Small,Tier 1,Supermarket Type1,6.469498658049554
8360,11.5,Low Fat,4.207491244892589,Starchy Foods,174.508,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.198438114897739
8361,17.75,Regular,3.267483176998772,Baking Goods,154.0656,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.237195995161317
8362,11.94125,Regular,3.6328691702341294,Canned,143.647,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.9596043478404415
8363,8.43,Low Fat,4.05149727918389,Soft Drinks,196.0768,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.32811593820627
8364,9.0,Low Fat,2.452381149637105,Snack Foods,168.7816,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.118395407224202
8365,7.52,Low Fat,2.383013111556956,Fruits and Vegetables,128.7994,OUT010,1998,Medium,Tier 3,Grocery Store,4.855924235063673
8366,13.65,Low Fat,2.7238986164093513,Frozen Foods,47.6402,OUT035,2004,Small,Tier 2,Supermarket Type1,6.129925643750092
8367,11.94125,LF,2.9433097429936708,Fruits and Vegetables,216.3192,OUT019,1985,Small,Tier 1,Grocery Store,5.373977561951117
8368,12.65,Low Fat,3.050546622743725,Others,113.8202,OUT045,2002,Small,Tier 2,Supermarket Type1,7.495721483321642
8369,17.35,Low Fat,1.7854443377129423,Household,176.3712,OUT045,2002,Small,Tier 2,Supermarket Type1,6.960942618533158
8370,11.0,Low Fat,2.2460464261576045,Breads,126.0046,OUT035,2004,Small,Tier 2,Supermarket Type1,6.770252812068687
8371,8.27,Regular,1.5411947198861957,Soft Drinks,183.9924,OUT010,1998,Small,Tier 3,Grocery Store,5.220855159849425
8372,11.94125,Regular,2.9166452716525337,Canned,58.4904,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.960942618533158
8373,11.94125,Low Fat,3.1521878108590458,Fruits and Vegetables,88.4172,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.6265680620388485
8374,5.175,Low Fat,3.2863016836896293,Canned,83.2224,OUT035,2004,Small,Tier 2,Supermarket Type1,7.489786747801828
8375,11.94125,Low Fat,2.2558510507190337,Health and Hygiene,266.0226,OUT019,1985,Small,Tier 1,Grocery Store,6.270317507405923
8376,9.895,Low Fat,2.8124818649431464,Household,234.2642,OUT035,2004,Small,Tier 2,Supermarket Type1,8.220894690600996
8377,10.65,Low Fat,3.0182843098134624,Others,166.1526,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.587529032574765
8378,15.2,Low Fat,2.326763908850568,Health and Hygiene,116.5492,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.698199494428629
8379,11.3,LF,4.9226396641425305,Meat,199.3426,OUT046,1997,Small,Tier 1,Supermarket Type1,7.771872834749487
8381,6.215,Regular,3.0033270207740026,Baking Goods,226.1062,OUT046,1997,Small,Tier 1,Supermarket Type1,8.46375659126266
8382,8.235,Low Fat,2.4966643818070606,Baking Goods,147.6076,OUT013,1987,High,Tier 3,Supermarket Type1,8.04043386575449
8383,11.94125,Low Fat,4.383496674653383,Household,168.3474,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.560610739371453
8384,10.1,Regular,3.0866640744635823,Snack Foods,35.6848,OUT013,1987,High,Tier 3,Supermarket Type1,6.451799080950153
8385,11.6,Low Fat,3.2771848827981693,Health and Hygiene,98.1042,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.893017218108576
8386,6.92,Low Fat,3.2582905808465736,Dairy,61.5852,OUT046,1997,Small,Tier 1,Supermarket Type1,6.701478185890328
8387,16.7,reg,2.774262842797926,Snack Foods,57.6562,OUT017,2007,Small,Tier 2,Supermarket Type1,6.2790949932271465
8388,5.485,Low Fat,3.1531762202365243,Health and Hygiene,164.8842,OUT013,1987,High,Tier 3,Supermarket Type1,7.675636300085031
8389,13.6,Regular,3.0048135235673388,Frozen Foods,108.6912,OUT013,1987,High,Tier 3,Supermarket Type1,7.784142927341302
8390,11.94125,Low Fat,3.2746668769146963,Health and Hygiene,151.0708,OUT019,1985,Small,Tier 1,Grocery Store,6.112381334099183
8391,10.3,LF,1.9229681693923721,Meat,103.3648,OUT046,1997,Small,Tier 1,Supermarket Type1,8.077077257893471
8392,6.765,Regular,2.437308395661213,Frozen Foods,105.3306,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.728921393186932
8393,10.5,Low Fat,3.1825584569611562,Fruits and Vegetables,36.8164,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.649409330259198
8394,12.5,Low Fat,3.4729994989591093,Fruits and Vegetables,104.099,OUT013,1987,High,Tier 3,Supermarket Type1,5.735271451746144
8396,8.85,Regular,2.181310993753124,Soft Drinks,123.3388,OUT045,2002,High,Tier 2,Supermarket Type1,7.997034550219935
8397,16.7,Regular,2.9031268756492232,Starchy Foods,64.4168,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.72253159508816
8398,8.85,Low Fat,4.1318940422637285,Household,106.7964,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.220778436647291
8399,13.15,Low Fat,2.359678141911504,Soft Drinks,141.4812,OUT010,1998,Medium,Tier 3,Grocery Store,5.652357241740584
8400,8.18,Low Fat,3.8177597370807943,Household,140.6154,OUT010,1998,Medium,Tier 3,Grocery Store,6.053138500536322
8401,12.5,Regular,2.601636444797095,Canned,88.6198,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.2410200915997205
8402,6.865,Low Fat,4.263539917770341,Soft Drinks,127.3652,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.426041562683652
8403,12.0,Low Fat,3.378081631177811,Canned,180.1976,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.2900785658131
8405,11.94125,Low Fat,2.297665732911785,Fruits and Vegetables,123.1046,OUT019,1985,Small,Tier 1,Grocery Store,4.8243426630133746
8406,5.885,Regular,2.3776178572515803,Canned,54.1982,OUT046,1997,Small,Tier 1,Supermarket Type1,6.9071208777922495
8407,16.5,Regular,1.8345179061933523,Snack Foods,142.4128,OUT035,2004,Small,Tier 2,Supermarket Type1,6.354806814962843
8408,7.52,Regular,3.1173977511439466,Baking Goods,181.395,OUT017,2007,Small,Tier 2,Supermarket Type1,7.849062473440617
8409,10.895,Low Fat,3.8663609190729913,Health and Hygiene,256.5672,OUT013,1987,High,Tier 3,Supermarket Type1,8.316465320986296
8411,7.6,Regular,1.947486088195327,Starchy Foods,172.3448,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.396508028659833
8412,11.0,Regular,2.0142859109935367,Canned,218.7798,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.697937514529896
8413,13.15,Low Fat,3.8770422296576776,Breads,82.7566,OUT035,2004,Small,Tier 2,Supermarket Type1,7.43315340617137
8414,10.195,Low Fat,2.1856989483130436,Hard Drinks,111.686,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.72476475676304
8415,16.85,Low Fat,1.9682551709193934,Snack Foods,147.776,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.820074936567365
8416,8.195,Low Fat,3.461670322482734,Baking Goods,93.6462,OUT013,1987,High,Tier 3,Supermarket Type1,6.830293072283525
8417,11.8,Low Fat,2.8326724213812686,Health and Hygiene,79.1618,OUT045,2002,High,Tier 2,Supermarket Type1,7.756320421742003
8418,14.6,Low Fat,1.8892783973219527,Soft Drinks,47.5692,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.094523716699177
8419,19.2,Regular,2.365329491199773,Frozen Foods,189.8214,OUT046,1997,Small,Tier 1,Supermarket Type1,6.848118856236126
8420,12.15,Regular,3.1611055315979906,Canned,125.4046,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.532392864115584
8421,10.895,Low Fat,2.7343036620578696,Fruits and Vegetables,194.1794,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.758313304963855
8422,11.94125,Low Fat,3.3471878336338965,Fruits and Vegetables,37.8506,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.034180586791708
8423,7.42,Regular,3.8322175412792445,Seafood,187.7582,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.863503157595412
8424,7.405,Low Fat,1.837811843367136,Dairy,207.1296,OUT035,2004,Small,Tier 2,Supermarket Type1,8.226608991864435
8426,7.435,Low Fat,2.4717567617931007,Starchy Foods,168.6158,OUT035,2004,Small,Tier 2,Supermarket Type1,8.4145238512949
8427,12.65,Low Fat,2.665955242744323,Meat,51.8324,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.994465310571802
8428,8.365,Regular,3.2229617860499538,Fruits and Vegetables,191.6188,OUT035,2004,Small,Tier 2,Supermarket Type1,7.647121129777011
8429,19.75,Regular,4.016291783914596,Frozen Foods,181.566,OUT035,2004,Small,Tier 2,Supermarket Type1,7.9642447273969434
8430,19.5,Low Fat,4.153342811050359,Household,181.8608,OUT013,1987,High,Tier 3,Supermarket Type1,8.304677365234253
8431,19.7,Low Fat,2.9312440099293076,Fruits and Vegetables,56.793,OUT045,2002,High,Tier 2,Supermarket Type1,6.743935503751314
8432,14.0,Regular,1.4816575107270908,Frozen Foods,54.364,OUT010,1998,High,Tier 3,Grocery Store,5.073872969500779
8433,11.8,Regular,2.857524163838738,Meat,149.5366,OUT035,2004,Small,Tier 2,Supermarket Type1,7.503090713428191
8434,12.65,Low Fat,2.766552385633011,Soft Drinks,160.9578,OUT035,2004,Small,Tier 2,Supermarket Type1,8.373867845653772
8436,12.85,Low Fat,2.105987500455733,Snack Foods,45.1428,OUT046,1997,Small,Tier 1,Supermarket Type1,6.267795437973214
8437,13.65,Regular,3.4596995661929566,Canned,100.07,OUT035,2004,Small,Tier 2,Supermarket Type1,7.861965878276525
8438,9.3,Low Fat,2.419886608349939,Canned,143.3786,OUT013,1987,High,Tier 3,Supermarket Type1,8.017653837422671
8440,11.15,Low Fat,3.429979985123929,Health and Hygiene,164.3526,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.99299414068293
8441,16.5,Regular,2.364351832403547,Baking Goods,95.2068,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.65628220954696
8442,11.94125,Low Fat,1.7525914093840118,Frozen Foods,39.9164,OUT019,1985,Small,Tier 1,Grocery Store,3.653677056705207
8443,17.2,LF,1.854431822340861,Meat,162.4578,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.968402737545607
8444,11.94125,Low Fat,2.6318081405929417,Frozen Foods,121.6098,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.178025438544504
8445,19.6,Low Fat,3.0346232586735353,Health and Hygiene,44.477,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.07020640904847
8446,17.25,Low Fat,2.2325104681466272,Frozen Foods,40.1822,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.235720847526044
8447,20.35,Low Fat,2.408220157448055,Dairy,261.6594,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.934339488014523
8448,14.3,Low Fat,2.0949978114471093,Dairy,121.173,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.646803215293328
8449,11.94125,Low Fat,3.92628188174735,Canned,191.9188,OUT019,1985,Small,Tier 1,Grocery Store,6.34783814564675
8450,7.905,Low Fat,2.9006599584008557,Frozen Foods,108.6254,OUT046,1997,Small,Tier 1,Supermarket Type1,7.520197591021766
8451,7.905,Low Fat,4.602385566641755,Snack Foods,249.6408,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.08777254701022
8452,21.25,Low Fat,3.6971109601931076,Household,147.4102,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.240402313996771
8453,10.5,Regular,2.364949744033663,Snack Foods,211.8244,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.127874151178746
8454,11.94125,Low Fat,2.0617254111735837,Household,158.392,OUT019,1985,Small,Tier 1,Grocery Store,5.073872969500779
8455,18.0,Low Fat,2.6090174722255117,Canned,156.6972,OUT017,2007,Small,Tier 2,Supermarket Type1,8.344392027520819
8456,7.725,Low Fat,3.535944072462441,Household,123.8414,OUT045,2002,Small,Tier 2,Supermarket Type1,6.189014560120099
8457,5.8,Low Fat,2.0330844454974146,Dairy,89.9172,OUT035,2004,Small,Tier 2,Supermarket Type1,7.324287190165915
8458,11.94125,Low Fat,2.5967211744949656,Fruits and Vegetables,227.372,OUT019,1985,Small,Tier 1,Grocery Store,6.11532684432894
8459,10.85,Low Fat,1.8188515333512154,Snack Foods,107.0622,OUT035,2004,Small,Tier 2,Supermarket Type1,6.608048397434333
8460,19.35,Regular,2.7255830216598276,Meat,168.9816,OUT035,2004,Small,Tier 2,Supermarket Type1,7.955876477726427
8461,13.15,Low Fat,3.3057388401367023,Frozen Foods,182.5976,OUT046,1997,Small,Tier 1,Supermarket Type1,8.334530328383934
8462,5.785,Regular,2.9224371102112996,Fruits and Vegetables,85.9856,OUT013,1987,High,Tier 3,Supermarket Type1,7.3092493128013745
8463,11.94125,Low Fat,3.145969102497614,Starchy Foods,37.6164,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.698199494428629
8464,10.195,Regular,3.0994545318884628,Fruits and Vegetables,119.1808,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.15001240231683
8465,16.0,Regular,2.235220160547757,Baking Goods,180.5634,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.910756042445957
8466,10.695,Low Fat,2.8517315189546757,Fruits and Vegetables,61.2536,OUT013,1987,High,Tier 3,Supermarket Type1,6.512917896006198
8468,7.72,Low Fat,2.954857448429297,Fruits and Vegetables,76.8986,OUT045,2002,High,Tier 2,Supermarket Type1,6.1471674501845985
8469,11.94125,Regular,3.9573159694369946,Snack Foods,182.1608,OUT019,1985,Small,Tier 1,Grocery Store,5.906782092435883
8470,5.86,Regular,1.8898938563541452,Meat,155.1314,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.346857592718534
8471,5.4,Low Fat,3.028494688085926,Health and Hygiene,163.0526,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.741679712402023
8472,11.94125,Low Fat,2.9339749664090293,Health and Hygiene,182.9608,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.410859489212156
8473,14.7,Low Fat,3.351947580284948,Hard Drinks,144.3128,OUT010,1998,Medium,Tier 3,Grocery Store,6.067124742511062
8474,19.75,Low Fat,4.245377008795906,Household,104.2332,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.67470908629584
8475,18.6,Low Fat,2.517926646699014,Health and Hygiene,92.5436,OUT049,1999,Medium,Tier 1,Supermarket Type1,5.9353554648799385
8476,12.5,Low Fat,3.969276764989824,Health and Hygiene,98.8384,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.15539567738444
8477,13.1,Regular,2.3091732271703727,Frozen Foods,198.1768,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.586178593476894
8478,6.195,Low Fat,2.631479263824476,Snack Foods,121.3098,OUT035,2004,Small,Tier 2,Supermarket Type1,8.480610531538549
8479,8.395,Low Fat,3.2300984131978003,Snack Foods,99.1042,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.855276890125729
8481,16.0,Regular,2.1556590135721065,Fruits and Vegetables,56.0246,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.544048814601371
8482,20.0,Regular,2.96225384271464,Frozen Foods,125.8678,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.637266943433472
8483,8.26,Low Fat,3.3675481218093797,Hard Drinks,117.0834,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.385582970271825
8485,11.94125,Low Fat,3.1283137175226448,Soft Drinks,189.053,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.742230787893918
8487,11.94125,Low Fat,3.296673163603703,Soft Drinks,164.7526,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.321498207654965
8488,11.94125,Low Fat,2.391715039841553,Others,184.6608,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.921685112978148
8489,17.35,Regular,3.5854805491569786,Canned,89.6856,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.654089799093104
8490,11.94125,Regular,2.279885645926827,Fruits and Vegetables,162.3552,OUT019,1985,Small,Tier 1,Grocery Store,6.189014560120099
8491,10.395,Regular,3.2959398503070303,Meat,227.9352,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.478398141255608
8492,9.3,Low Fat,1.7466889285746545,Snack Foods,104.4964,OUT046,1997,Small,Tier 1,Supermarket Type1,7.791323295114904
8493,7.42,Regular,3.6540358836106814,Snack Foods,189.1872,OUT017,2007,Small,Tier 2,Supermarket Type1,8.461084109188194
8495,9.695,Low Fat,3.5210890313834273,Snack Foods,160.492,OUT035,2004,Small,Tier 2,Supermarket Type1,8.369709835505107
8496,7.42,Regular,3.83064239314825,Seafood,185.3582,OUT017,2007,Small,Tier 2,Supermarket Type1,8.220178101534144
8497,13.65,Low Fat,3.0116748436659964,Fruits and Vegetables,150.005,OUT035,2004,Small,Tier 2,Supermarket Type1,7.7173846494654175
8498,15.35,Low Fat,3.3440747434621474,Household,124.573,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.378539228698649
8499,11.6,Low Fat,3.2814393110053897,Health and Hygiene,100.0042,OUT035,2004,Small,Tier 2,Supermarket Type1,7.998377733766402
8501,5.34,Regular,5.116393388778149,Snack Foods,100.4358,OUT017,2007,Small,Tier 2,Supermarket Type1,7.318564084075922
8502,8.42,Low Fat,2.6491395508255775,Household,216.4192,OUT045,2002,Small,Tier 2,Supermarket Type1,8.013034891566376
